book,bookLabel,authorLabel,publisherLabel,countryLabel,year,languageLabel,genreLabel
http://www.wikidata.org/entity/Q7997187,Who Censored Roger Rabbit?,Гэри Вульф,St. Martin's Press,США,1981,английский язык,фэнтези
http://www.wikidata.org/entity/Q7771659,Фабрика Грёз Unlimited,Джеймс Баллард,Jonathan Cape,Великобритания,1979,английский язык,научная фантастика
http://www.wikidata.org/entity/Q2012418,Острова в небе,Артур Чарльз Кларк,Sidgwick & Jackson,Великобритания,1952,английский язык,научная фантастика
http://www.wikidata.org/entity/Q8717304,Сказки роботов,Станислав Лем,Wydawnictwo Literackie,Польша,1964,польский язык,научная фантастика
http://www.wikidata.org/entity/Q5451523,Рыцарь на золотом коне,Диана Уинн Джонс,Methuen Publishing,Великобритания,1984,английский язык,научная фантастика
http://www.wikidata.org/entity/Q1940145,Волшебный автомобиль Чих-Чих-Бум-Бум,Ян Флеминг,Jonathan Cape,Великобритания,1964,английский язык,фэнтези
http://www.wikidata.org/entity/Q1063587,Тигр! Тигр!,Альфред Бестер,Sidgwick & Jackson,Великобритания,1956,английский язык,научная фантастика
http://www.wikidata.org/entity/Q7721592,Замок Ллира,Ллойд Александер,Henry Holt and Company,США,1966,английский язык,фэнтези
http://www.wikidata.org/entity/Q5457634,Flashing Swords! 5: Demons and Daggers,Лин Картер,Nelson Doubleday,,1981,английский язык,фэнтези
http://www.wikidata.org/entity/Q7858017,Twilight at the Well of Souls,Джек Чалкер,Del Rey Books,,1980,английский язык,научная фантастика
http://www.wikidata.org/entity/Q2652159,Удар Ступнёй,Джерри Пурнель,Del Rey Books,,1985,английский язык,научная фантастика
http://www.wikidata.org/entity/Q1773137,Меч Шаннары,Терренс Дин Брукс,Del Rey Books,,1977,английский язык,фэнтези
http://www.wikidata.org/entity/Q4753427,And the Devil Will Drag You Under,Джек Чалкер,Del Rey Books,,1979,английский язык,фэнтези
http://www.wikidata.org/entity/Q19863072,Ganymedes 5,Vincent van der Linden,Бруна,,1980,нидерландский язык,научная фантастика
http://www.wikidata.org/entity/Q7765533,Источник магии,Пирс Энтони,Del Rey Books,,1979,английский язык,фэнтези
http://www.wikidata.org/entity/Q7732001,The Enchanted Island of Oz,Рут Пламли Томпсон,The International Wizard of Oz Club,,1976,английский язык,фэнтези
http://www.wikidata.org/entity/Q6671670,Lonely Vigils,Мэнли Уэйд Веллман,Каркоза,,1981,английский язык,фэнтези
http://www.wikidata.org/entity/Q18636855,Han Solo and the Lost Legacy,Brian Daley,Del Rey Books,,1980,американский вариант английского языка,научная фантастика
http://www.wikidata.org/entity/Q4876743,Властью Песочных Часов,Пирс Энтони,Del Rey Books,,1984,английский язык,фэнтези
http://www.wikidata.org/entity/Q751752,Встреча с Хичи,Фредерик Пол,Del Rey Books,,1984,английский язык,научная фантастика
http://www.wikidata.org/entity/Q7271488,В поисках Колодца Душ,Джек Чалкер,Del Rey Books,,1978,английский язык,научная фантастика
http://www.wikidata.org/entity/Q3795592,Return of the Jedi,Джеймс Кан,Del Rey Books,,1983,английский язык,научная фантастика
http://www.wikidata.org/entity/Q6547848,Лилит: змея в траве,Джек Чалкер,Del Rey Books,,1981,английский язык,научная фантастика
http://www.wikidata.org/entity/Q7760416,The Return of Nathan Brazil,Джек Чалкер,Del Rey Books,,1980,английский язык,научная фантастика
http://www.wikidata.org/entity/Q5457629,Flashing Swords! 1,Лин Картер,Nelson Doubleday,,1973,английский язык,фэнтези
http://www.wikidata.org/entity/Q4253339,Лаксианский ключ,Роберт Шекли,Galaxy Science Fiction,,1954,английский язык,научная фантастика
http://www.wikidata.org/entity/Q7942410,Voyage from Yesteryear,James P. Hogan,Del Rey Books,,1982,английский язык,научная фантастика
http://www.wikidata.org/entity/Q5466784,Ради любви к не-матери,Алан Дин Фостер,Del Rey Books,,1983,английский язык,научная фантастика
http://www.wikidata.org/entity/Q1773137,Меч Шаннары,Терренс Дин Брукс,Del Rey Books,,1977,американский вариант английского языка,фэнтези
http://www.wikidata.org/entity/Q3028014,Дилвиш Проклятый,Роджер Желязны,Del Rey Books,,1982,английский язык,фэнтези
http://www.wikidata.org/entity/Q2655574,Умирающая Земля,Джек Вэнс,Hillman Periodicals,,1950,английский язык,фэнтези
http://www.wikidata.org/entity/Q7942431,Путешествие в Город мёртвых,Алан Дин Фостер,Del Rey Books,,1984,английский язык,научная фантастика
http://www.wikidata.org/entity/Q7455078,Район Змеи,Кэролайн Черри,Nelson Doubleday,,1980,английский язык,научная фантастика
http://www.wikidata.org/entity/Q7768583,The Texas-Israeli War: 1999,Howard Waldrop,Del Rey Books,,1974,английский язык,научная фантастика
http://www.wikidata.org/entity/Q7600901,Star Songs of an Old Primate,Джеймс Типтри-младший,Del Rey Books,,1978,английский язык,научная фантастика
http://www.wikidata.org/entity/Q7736092,The Genesis Machine,James P. Hogan,Del Rey Books,,1978,английский язык,научная фантастика
http://www.wikidata.org/entity/Q3202921,Песнь Шаннары,Терренс Дин Брукс,Del Rey Books,,1985,английский язык,фэнтези
http://www.wikidata.org/entity/Q7607432,При дворе Вечного Императора,Аллан Коул,Del Rey Books,,1985,английский язык,научная фантастика
http://www.wikidata.org/entity/Q5135263,У критической точки,Хол Клемент,Del Rey Books,,1964,английский язык,научная фантастика
http://www.wikidata.org/entity/Q7732126,Конец материи,Алан Дин Фостер,Del Rey Books,,1977,английский язык,научная фантастика
http://www.wikidata.org/entity/Q6807339,Медуза: прыжок тигра,Джек Чалкер,Del Rey Books,,1983,английский язык,научная фантастика
http://www.wikidata.org/entity/Q5166395,Convergent Series,Ларри Нивен,Del Rey Books,,1979,,научная фантастика
http://www.wikidata.org/entity/Q10470053,Раненая Страна,Стивен Дональдсон,Del Rey Books,,1980,английский язык,фэнтези
http://www.wikidata.org/entity/Q7741981,The Infinitive of Go,Джон Браннер,Del Rey Books,,1980,английский язык,научная фантастика
http://www.wikidata.org/entity/Q5420298,Изгнанники у Колодца Душ,Джек Чалкер,Del Rey Books,,1978,английский язык,научная фантастика
http://www.wikidata.org/entity/Q5985957,Ледовое снаряжение,Алан Дин Фостер,Del Rey Books,,1974,английский язык,научная фантастика
http://www.wikidata.org/entity/Q120140168,Rock Diver,Гарри Гаррисон,Hillman Periodicals,,1951,английский язык,научная фантастика
http://www.wikidata.org/entity/Q15526386,Танцовщица из Атлантиды,Пол Уильям Андерсон,Nelson Doubleday,,1972,английский язык,научная фантастика
http://www.wikidata.org/entity/Q4631904,24 вида горы Фудзи кисти Хокусая,Роджер Желязны,Asimov’s Science Fiction,,1985,английский язык,научная фантастика
http://www.wikidata.org/entity/Q18636852,Han Solo's Revenge,Brian Daley,Del Rey Books,,1979,американский вариант английского языка,научная фантастика
http://www.wikidata.org/entity/Q5086609,Харон: дракон в воротах,Джек Чалкер,Del Rey Books,,1982,английский язык,научная фантастика
http://www.wikidata.org/entity/Q6484850,Ландо Калриссиан и Арфа Души народа шару,Л. Нил Смит,Del Rey Books,,1983,английский язык,научная фантастика
http://www.wikidata.org/entity/Q3208081,Морита — повелительница драконов,Энн Маккефри,Del Rey Books,,1983,английский язык,научная фантастика
http://www.wikidata.org/entity/Q5063905,Цербер: волк в овчарне,Джек Чалкер,Del Rey Books,,1982,английский язык,научная фантастика
http://www.wikidata.org/entity/Q7962593,Стена вокруг Звезды,Фредерик Пол,Del Rey Books,,1983,английский язык,научная фантастика
http://www.wikidata.org/entity/Q7339610,Дорожные знаки,Роджер Желязны,Del Rey Books,,1979,английский язык,научная фантастика
http://www.wikidata.org/entity/Q21893607,Мастодония,Клиффорд Дональд Саймак,Del Rey Books,,1978,английский язык,научная фантастика
http://www.wikidata.org/entity/Q7607430,Стэн,Аллан Коул,Del Rey Books,,1982,английский язык,научная фантастика
http://www.wikidata.org/entity/Q15032746,Yankee in Oz,Рут Пламли Томпсон,The International Wizard of Oz Club,,1972,английский язык,фэнтези
http://www.wikidata.org/entity/Q7091247,На коне бледном,Пирс Энтони,Del Rey Books,,1983,английский язык,фэнтези
http://www.wikidata.org/entity/Q7768583,The Texas-Israeli War: 1999,Jake Saunders,Del Rey Books,,1974,английский язык,научная фантастика
http://www.wikidata.org/entity/Q7607431,Sten Adventures Book 2: The Wolf Worlds,Аллан Коул,Del Rey Books,,1984,английский язык,научная фантастика
http://www.wikidata.org/entity/Q3818036,The Empire Strikes Back,Дональд Ф. Глют,Del Rey Books,,1980,английский язык,научная фантастика
http://www.wikidata.org/entity/Q10470112,Обладатель белого золота,Стивен Дональдсон,Del Rey Books,,1983,английский язык,фэнтези
http://www.wikidata.org/entity/Q538742,За синим горизонтом событий,Фредерик Пол,Del Rey Books,,1980,английский язык,научная фантастика
http://www.wikidata.org/entity/Q2234253,Трижды судьба,Фриц Лейбер,Galaxy Science Fiction,,1957,английский язык,научная фантастика
http://www.wikidata.org/entity/Q13182043,The Best of Philip K. Dick,Филип Дик,Del Rey Books,,1977,американский вариант английского языка,научная фантастика
http://www.wikidata.org/entity/Q4631904,24 вида горы Фудзи кисти Хокусая,Роджер Желязны,Asimov’s Science Fiction,,1985,американский вариант английского языка,научная фантастика
http://www.wikidata.org/entity/Q6842848,Полночь у Колодца Душ,Джек Чалкер,Del Rey Books,,1977,английский язык,научная фантастика
http://www.wikidata.org/entity/Q5015918,Cachalot,Алан Дин Фостер,Del Rey Books,,1980,английский язык,научная фантастика
http://www.wikidata.org/entity/Q2262725,Осколок Кристалла Власти,Алан Дин Фостер,Del Rey Books,,1978,английский язык,научная фантастика
http://www.wikidata.org/entity/Q5434585,"Far Lands, Other Days",Эдгар Хоффман Прайс,Каркоза,,1975,английский язык,фэнтези
http://www.wikidata.org/entity/Q130613947,Лагерь «Хауксбиль»,Роберт Силверберг,Galaxy Science Fiction,,1967,английский язык,научная фантастика
http://www.wikidata.org/entity/Q2652159,Удар Ступнёй,Ларри Нивен,Del Rey Books,,1985,английский язык,научная фантастика
http://www.wikidata.org/entity/Q1010653,"Иов, или Осмеяние справедливости",Роберт Хайнлайн,Del Rey Books,,1984,английский язык,фэнтези
http://www.wikidata.org/entity/Q7451204,Приговорённый к Призме,Алан Дин Фостер,Del Rey Books,,1985,английский язык,научная фантастика
http://www.wikidata.org/entity/Q5457630,Flashing Swords! 2,Лин Картер,Nelson Doubleday,,1973,английский язык,фэнтези
http://www.wikidata.org/entity/Q7607432,При дворе Вечного Императора,Кристофер Банч,Del Rey Books,,1985,английский язык,научная фантастика
http://www.wikidata.org/entity/Q10469939,Первое дерево,Стивен Дональдсон,Del Rey Books,,1982,английский язык,фэнтези
http://www.wikidata.org/entity/Q2418926,Планета обезьян,Пьер Буль,"Издательство ""Жульяр""",,1963,французский язык,научная фантастика
http://www.wikidata.org/entity/Q3234684,Эльфийские камни Шаннары,Терренс Дин Брукс,Del Rey Books,,1982,английский язык,фэнтези
http://www.wikidata.org/entity/Q7103925,Звезда сироты,Алан Дин Фостер,Del Rey Books,,1977,английский язык,научная фантастика
http://www.wikidata.org/entity/Q7111754,Out of the Everywhere and Other Extraordinary Visions,Джеймс Типтри-младший,Del Rey Books,,1981,английский язык,научная фантастика
http://www.wikidata.org/entity/Q7314127,Report on Probability A,Брайан Олдис,New Worlds,,1967,английский язык,научная фантастика
http://www.wikidata.org/entity/Q6878850,Миссия в Молокин,Алан Дин Фостер,Del Rey Books,,1979,английский язык,научная фантастика
http://www.wikidata.org/entity/Q7722097,Очарованная земля,Роджер Желязны,Del Rey Books,,1981,английский язык,фэнтези
http://www.wikidata.org/entity/Q4185859,Замок Ругна,Пирс Энтони,Del Rey Books,,1979,английский язык,фэнтези
http://www.wikidata.org/entity/Q7607430,Стэн,Кристофер Банч,Del Rey Books,,1982,английский язык,научная фантастика
http://www.wikidata.org/entity/Q7607431,Sten Adventures Book 2: The Wolf Worlds,Кристофер Банч,Del Rey Books,,1984,английский язык,научная фантастика
http://www.wikidata.org/entity/Q7050019,Nor Crystal Tears,Алан Дин Фостер,Del Rey Books,,1982,английский язык,научная фантастика
http://www.wikidata.org/entity/Q1010653,"Иов, или Осмеяние справедливости",Роберт Хайнлайн,Del Rey Books,,1984,английский язык,научная фантастика
http://www.wikidata.org/entity/Q6785292,Master of the Five Magics,Lyndon Hardy,Del Rey Books,,1980,английский язык,фэнтези
http://www.wikidata.org/entity/Q3782938,Han Solo at Stars' End,Brian Daley,Del Rey Books,,1979,американский вариант английского языка,научная фантастика
http://www.wikidata.org/entity/Q5457631,Flashing Swords! 3: Warriors and Wizards,Лин Картер,Nelson Doubleday,,1976,английский язык,фэнтези
http://www.wikidata.org/entity/Q8036963,Worse Things Waiting,Мэнли Уэйд Веллман,Каркоза,,1973,английский язык,фэнтези
http://www.wikidata.org/entity/Q902990,Cosmicomics,Итало Кальвино,Джулио Эйнауди,,1965,итальянский язык,научная фантастика
http://www.wikidata.org/entity/Q7879215,Ullward's Retreat,Джек Вэнс,Galaxy Science Fiction,,1958,английский язык,научная фантастика
http://www.wikidata.org/entity/Q5457632,Flashing Swords! 4: Barbarians and Black Magicians,Лин Картер,Nelson Doubleday,,1977,английский язык,фэнтези
http://www.wikidata.org/entity/Q7734731,The Forbidden Fountain of Oz,Элоиза Джарвис Мак-Гроу,The International Wizard of Oz Club,,1980,английский язык,фэнтези
http://www.wikidata.org/entity/Q5278647,Планета динозавров II,Энн Маккефри,Del Rey Books,,1984,английский язык,научная фантастика
http://www.wikidata.org/entity/Q5554060,Get Off the Unicorn,Энн Маккефри,Del Rey Books,,1977,английский язык,научная фантастика
http://www.wikidata.org/entity/Q7563353,Sorcerer's Son,Phyllis Eisenstein,Del Rey Books,,1979,английский язык,фэнтези
http://www.wikidata.org/entity/Q513228,Туманность Андромеды,Иван Антонович Ефремов,Foreign Languages Publishing House,,1957,русский язык,научная фантастика
http://www.wikidata.org/entity/Q33026961,Vom Himmel hoch,Gerhard Branstner,Verlag Das Neue Berlin,,1974,,научная фантастика
http://www.wikidata.org/entity/Q6785292,Master of the Five Magics,Lyndon Hardy,Del Rey Books,,1980,английский язык,научная фантастика
http://www.wikidata.org/entity/Q5223283,Тёмное солнце,Филип Хосе Фармер,Del Rey Books,,1979,английский язык,научная фантастика
http://www.wikidata.org/entity/Q7962593,Стена вокруг Звезды,Джек Уильямсон,Del Rey Books,,1983,английский язык,научная фантастика
http://www.wikidata.org/entity/Q7607430,Стэн,Кристофер Банч,Orbit Books,,1982,английский язык,научная фантастика
http://www.wikidata.org/entity/Q7607431,Sten Adventures Book 2: The Wolf Worlds,Кристофер Банч,Orbit Books,,1984,английский язык,научная фантастика
http://www.wikidata.org/entity/Q3235087,Крысы,Джеймс Герберт,New English Library,,1974,английский язык,научная фантастика
http://www.wikidata.org/entity/Q127503827,Mój księżycowy pech,Ежи Брошкевич,Nasza Księgarnia,,1970,польский язык,фэнтези
http://www.wikidata.org/entity/Q5434335,Fantasy Twin,Лайон Спрэг де Камп,"Fantasy Publishing Company, Inc.",,1951,английский язык,фэнтези
http://www.wikidata.org/entity/Q137593180,Vatican III,Тьерри Бретон,Robert Laffont,,1985,французский язык,научная фантастика
http://www.wikidata.org/entity/Q1304748,Жук в муравейнике,братья Стругацкие,Знание — сила,,1979,русский язык,научная фантастика
http://www.wikidata.org/entity/Q4655363,A Barnstormer in Oz,Филип Хосе Фармер,Phantasia Press,,1981,английский язык,фэнтези
http://www.wikidata.org/entity/Q4655363,A Barnstormer in Oz,Филип Хосе Фармер,Phantasia Press,,1982,английский язык,фэнтези
http://www.wikidata.org/entity/Q9192201,Ci z Dziesiątego Tysiąca,Ежи Брошкевич,Nasza Księgarnia,,1962,польский язык,фэнтези
http://www.wikidata.org/entity/Q12720083,Агент Хаоса,Норман Спинрад,Belmont Books,,1967,английский язык,научная фантастика
http://www.wikidata.org/entity/Q122888588,Q122888588,Adam Hollanek,Ведза Повшехна,,1958,польский язык,научная фантастика
http://www.wikidata.org/entity/Q489581,Песнь Кали,Дэн Симмонс,James Frenkel,,1985,американский вариант английского языка,фэнтези
http://www.wikidata.org/entity/Q7752158,The Moon Maiden,Гаррет Сёвисс,"Fantasy Publishing Company, Inc.",,1978,английский язык,научная фантастика
http://www.wikidata.org/entity/Q7776183,The Worlds of Frank Herbert,Фрэнк Герберт,New English Library,,1970,английский язык,научная фантастика
http://www.wikidata.org/entity/Q7433453,Science-Fantasy Quintette,Лафайет Рональд Хаббард,"Fantasy Publishing Company, Inc.",,1953,английский язык,научная фантастика
http://www.wikidata.org/entity/Q4481617,Фаэты,"Казанцев, Александр Петрович",Детская литература,,1974,русский язык,фэнтези
http://www.wikidata.org/entity/Q5278647,Планета динозавров II,Энн Маккефри,Orbit Books,,1984,английский язык,научная фантастика
http://www.wikidata.org/entity/Q7256430,Психомех,Брайан Ламли,Grafton,,1984,английский язык,фэнтези
http://www.wikidata.org/entity/Q11711771,Q11711771,Януш Анджей Зайдель,Nasza Księgarnia,,1976,польский язык,научная фантастика
http://www.wikidata.org/entity/Q3792899,Чёрным по чёрному,Тим Пауэрс,Grafton,,1979,английский язык,фэнтези
http://www.wikidata.org/entity/Q7268352,Quadratic,Уильям Олаф Стэплдон,"Fantasy Publishing Company, Inc.",,1953,английский язык,научная фантастика
http://www.wikidata.org/entity/Q5505392,From Death to the Stars,Лафайет Рональд Хаббард,"Fantasy Publishing Company, Inc.",,1953,английский язык,фэнтези
http://www.wikidata.org/entity/Q71294530,The Piccadilly Interval,Эдмунд Купер,Panther Books,,1963,английский язык,научная фантастика
http://www.wikidata.org/entity/Q23307383,Fifty Short Science Fiction Tales,Cleve Cartmill,Collier Books,,1963,английский язык,научная фантастика
http://www.wikidata.org/entity/Q7739565,The Hidden Universe,Roger Sherman Hoar,"Fantasy Publishing Company, Inc.",,1950,английский язык,научная фантастика
http://www.wikidata.org/entity/Q4658990,A Praed Street Dossier,Август Дерлет,Mycroft & Moran,,1968,английский язык,научная фантастика
http://www.wikidata.org/entity/Q11826818,Q11826818,Януш Анджей Зайдель,Nasza Księgarnia,,1975,польский язык,научная фантастика
http://www.wikidata.org/entity/Q4374404,Посёлок,Кир Булычёв,Детская литература,,1980,русский язык,научная фантастика
http://www.wikidata.org/entity/Q7601563,Stardrift and Other Fantastic Flotsam,Emil Petaja,"Fantasy Publishing Company, Inc.",,1971,английский язык,научная фантастика
http://www.wikidata.org/entity/Q7759055,Поиски Каджи,Лин Картер,Belmont Books,,1971,английский язык,фэнтези
http://www.wikidata.org/entity/Q5297262,Doorways to Space,Basil Wells,"Fantasy Publishing Company, Inc.",,1951,английский язык,научная фантастика
http://www.wikidata.org/entity/Q16962876,Drome,John Martin Leahy,"Fantasy Publishing Company, Inc.",,1952,английский язык,фэнтези
http://www.wikidata.org/entity/Q15033983,The Bones of Zora,Лайон Спрэг де Камп,Phantasia Press,,1983,английский язык,научная фантастика
http://www.wikidata.org/entity/Q15033870,Имперские звёзды,Stephen Goldin,Panther Books,,1976,английский язык,научная фантастика
http://www.wikidata.org/entity/Q7621491,Strange Worlds,Roger Sherman Hoar,"Fantasy Publishing Company, Inc.",,1953,английский язык,научная фантастика
http://www.wikidata.org/entity/Q5466556,Footprints on Sand,Лайон Спрэг де Камп,Advent:Publishers,,1981,английский язык,фэнтези
http://www.wikidata.org/entity/Q591997,Предпоследняя правда,Филип Дик,Belmont Books,,1964,американский вариант английского языка,научная фантастика
http://www.wikidata.org/entity/Q7766433,The Steam-Driven Boy and other Strangers,John Sladek,Panther Books,,1973,английский язык,научная фантастика
http://www.wikidata.org/entity/Q3211730,Планета динозавров (роман),Энн Маккефри,Альфа-книга,,1978,английский язык,научная фантастика
http://www.wikidata.org/entity/Q3045043,Добывайки,Мэри Нортон,J. M. Dent,,1952,английский язык,фэнтези
http://www.wikidata.org/entity/Q23307383,Fifty Short Science Fiction Tales,Пол Уильям Андерсон,Collier Books,,1963,английский язык,научная фантастика
http://www.wikidata.org/entity/Q3202549,Ловушка для простаков,Айзек Азимов,Street & Smith,,1954,американский вариант английского языка,научная фантастика
http://www.wikidata.org/entity/Q11715824,Q11715824,Януш Анджей Зайдель,Nasza Księgarnia,,1965,польский язык,научная фантастика
http://www.wikidata.org/entity/Q15033983,The Bones of Zora,Catherine Crook de Camp,Phantasia Press,,1983,английский язык,научная фантастика
http://www.wikidata.org/entity/Q15033870,Имперские звёзды,Эдвард Элмер Смит,Panther Books,,1976,английский язык,научная фантастика
http://www.wikidata.org/entity/Q6411423,Космический корабль короля Давида,Джерри Пурнель,Orbit Books,,1973,английский язык,научная фантастика
http://www.wikidata.org/entity/Q5466556,Footprints on Sand,Catherine Crook de Camp,Advent:Publishers,,1981,английский язык,фэнтези
http://www.wikidata.org/entity/Q24255816,Исполин последних дней,Лин Картер,Belmont Books,,1969,английский язык,фэнтези
http://www.wikidata.org/entity/Q2413610,Покорение Хибера,Альфред ван Вогт,J'ai Lu,,1985,,научная фантастика
http://www.wikidata.org/entity/Q757660,Страна багровых туч,братья Стругацкие,Детская литература,,1959,русский язык,научная фантастика
http://www.wikidata.org/entity/Q4779520,Война с «Миром»,Вернор Виндж,James Frenkel,,1984,английский язык,научная фантастика
http://www.wikidata.org/entity/Q5499909,Free Live Free,Джин Вулф,Mark V. Ziesing,,1984,английский язык,научная фантастика
http://www.wikidata.org/entity/Q3211730,Планета динозавров (роман),Энн Маккефри,Orbit Books,,1978,английский язык,научная фантастика
http://www.wikidata.org/entity/Q1195862,Понедельник начинается в субботу,Аркадий Натанович Стругацкий,Детская литература,,1965,русский язык,фэнтези
http://www.wikidata.org/entity/Q7607432,При дворе Вечного Императора,Аллан Коул,Orbit Books,,1985,английский язык,научная фантастика
http://www.wikidata.org/entity/Q5521912,Гаран вечный,Андре Нортон,"Fantasy Publishing Company, Inc.",,1972,английский язык,научная фантастика
http://www.wikidata.org/entity/Q6383174,Keep the Giraffe Burning,John Sladek,Panther Books,,1977,английский язык,научная фантастика
http://www.wikidata.org/entity/Q5466556,Footprints on Sand,Лайон Спрэг де Камп,Advent:Publishers,,1981,английский язык,научная фантастика
http://www.wikidata.org/entity/Q7729202,The Day of Forever,Джеймс Баллард,Panther Books,,1967,английский язык,научная фантастика
http://www.wikidata.org/entity/Q7580188,Sprague de Camp's New Anthology of Science Fiction,Лайон Спрэг де Камп,Panther Books,,1953,английский язык,научная фантастика
http://www.wikidata.org/entity/Q7577598,Шелкопряд,Тимоти Зан,James Frenkel,,1985,английский язык,научная фантастика
http://www.wikidata.org/entity/Q1195862,Понедельник начинается в субботу,Борис Натанович Стругацкий,Детская литература,,1965,русский язык,фэнтези
http://www.wikidata.org/entity/Q7769813,The Toymaker,Реймонд Джоунс,"Fantasy Publishing Company, Inc.",,1951,английский язык,научная фантастика
http://www.wikidata.org/entity/Q7621640,Stranglers' Moon,Stephen Goldin,Panther Books,,1976,английский язык,научная фантастика
http://www.wikidata.org/entity/Q23307383,Fifty Short Science Fiction Tales,Фредерик Браун,Collier Books,,1963,английский язык,научная фантастика
http://www.wikidata.org/entity/Q6189667,Jewels from the Moon,Eleanor Cameron,American Book Company,,1964,английский язык,научная фантастика
http://www.wikidata.org/entity/Q17017617,Not Before Time,Джон Браннер,New English Library,,1968,английский язык,научная фантастика
http://www.wikidata.org/entity/Q7433453,Science-Fantasy Quintette,Эд Эрл Рипп,"Fantasy Publishing Company, Inc.",,1953,английский язык,научная фантастика
http://www.wikidata.org/entity/Q1304748,Жук в муравейнике,братья Стругацкие,Знание,,1979,русский язык,научная фантастика
http://www.wikidata.org/entity/Q23307383,Fifty Short Science Fiction Tales,Энтони Бучер,Collier Books,,1963,английский язык,научная фантастика
http://www.wikidata.org/entity/Q1198683,Жёлтый туман,Александр Мелентьевич Волков,Советская Россия,,1970,русский язык,фэнтези
http://www.wikidata.org/entity/Q7755743,The Overloaded Man,Джеймс Баллард,Panther Books,,1967,английский язык,фэнтези
http://www.wikidata.org/entity/Q7607430,Стэн,Аллан Коул,Orbit Books,,1982,английский язык,научная фантастика
http://www.wikidata.org/entity/Q7735913,Врата времени,Филип Хосе Фармер,Belmont Books,,1966,английский язык,научная фантастика
http://www.wikidata.org/entity/Q7607431,Sten Adventures Book 2: The Wolf Worlds,Аллан Коул,Orbit Books,,1984,английский язык,научная фантастика
http://www.wikidata.org/entity/Q5466556,Footprints on Sand,Catherine Crook de Camp,Advent:Publishers,,1981,английский язык,научная фантастика
http://www.wikidata.org/entity/Q1195862,Понедельник начинается в субботу,братья Стругацкие,Детская литература,,1965,русский язык,фэнтези
http://www.wikidata.org/entity/Q1195862,Понедельник начинается в субботу,Аркадий Натанович Стругацкий,Детская литература,,1965,русский язык,научная фантастика
http://www.wikidata.org/entity/Q11752663,Лаланд 21185,Януш Анджей Зайдель,Nasza Księgarnia,,1966,польский язык,научная фантастика
http://www.wikidata.org/entity/Q7758810,The Purple Pterodactyls,Лайон Спрэг де Камп,Phantasia Press,,1980,английский язык,фэнтези
http://www.wikidata.org/entity/Q1163516,Сердце Змеи,Иван Антонович Ефремов,Правда,,1962,русский язык,научная фантастика
http://www.wikidata.org/entity/Q7268352,Quadratic,Мюррей Лейнстер,"Fantasy Publishing Company, Inc.",,1953,английский язык,научная фантастика
http://www.wikidata.org/entity/Q1195862,Понедельник начинается в субботу,Борис Натанович Стругацкий,Детская литература,,1965,русский язык,научная фантастика
http://www.wikidata.org/entity/Q5434335,Fantasy Twin,Стенли Вейнбаум,"Fantasy Publishing Company, Inc.",,1951,английский язык,фэнтези
http://www.wikidata.org/entity/Q7607432,При дворе Вечного Императора,Кристофер Банч,Orbit Books,,1985,английский язык,научная фантастика
http://www.wikidata.org/entity/Q6010745,В поисках удивительного,Деймон Найт,Advent:Publishers,,1956,английский язык,научная фантастика
http://www.wikidata.org/entity/Q7754986,The Omnibus of Time,Roger Sherman Hoar,"Fantasy Publishing Company, Inc.",,1950,английский язык,научная фантастика
http://www.wikidata.org/entity/Q4690448,"After 12,000 Years",Stanton Arthur Coblentz,"Fantasy Publishing Company, Inc.",,1950,английский язык,научная фантастика
http://www.wikidata.org/entity/Q7714830,The Atom Clock,Cornel Lengyel,"Fantasy Publishing Company, Inc.",,1951,английский язык,научная фантастика
http://www.wikidata.org/entity/Q7755743,The Overloaded Man,Джеймс Баллард,Panther Books,,1967,английский язык,научная фантастика
http://www.wikidata.org/entity/Q7771416,Отвергнутая принцесса,Лайон Спрэг де Камп,"Fantasy Publishing Company, Inc.",,1951,английский язык,фэнтези
http://www.wikidata.org/entity/Q489581,Песнь Кали,Дэн Симмонс,James Frenkel,,1985,английский язык,фэнтези
http://www.wikidata.org/entity/Q1195862,Понедельник начинается в субботу,братья Стругацкие,Детская литература,,1965,русский язык,научная фантастика
http://www.wikidata.org/entity/Q9258912,Q9258912,Януш Анджей Зайдель,Nasza Księgarnia,,1981,польский язык,научная фантастика
http://www.wikidata.org/entity/Q23307383,Fifty Short Science Fiction Tales,Айзек Азимов,Collier Books,,1963,английский язык,научная фантастика
http://www.wikidata.org/entity/Q7766453,Стальной царь,Майкл Муркок,Panther Books,,1981,английский язык,научная фантастика
http://www.wikidata.org/entity/Q7992474,When Evil Wakes,Август Дерлет,Ernest Hecht,,1963,английский язык,фэнтези
http://www.wikidata.org/entity/Q28919369,Q28919369,Серж Брюссоло,JC Lattès,,1982,французский язык,научная фантастика
http://www.wikidata.org/entity/Q5825760,The mystery of the Tökland island,Joan Manuel Gisbert,Espasa-Calpe,Испания,1979,испанский язык,фэнтези
http://www.wikidata.org/entity/Q190192,Дюна,Фрэнк Герберт,Debolsillo,Испания,1965,американский вариант английского языка,научная фантастика
http://www.wikidata.org/entity/Q3611744,Чужой,Алан Дин Фостер,Grand Central Publishing,США,1979,английский язык,научная фантастика
http://www.wikidata.org/entity/Q5303046,Down to a Sunless Sea,Давид Грэм,Robert Hale and Company,Великобритания,1979,,научная фантастика
